Instance,Terminal,Layer,X location,Y location,Voltage
TAP_TAPCELL_ROW_97_1885,VPWR,li1,263.3500,275.0260,1.799869
TAP_TAPCELL_ROW_97_1884,VPWR,li1,237.5900,275.0260,1.799863
TAP_TAPCELL_ROW_97_1883,VPWR,li1,211.8300,275.0260,1.799867
TAP_TAPCELL_ROW_97_1882,VPWR,li1,186.0700,275.0260,1.799903
TAP_TAPCELL_ROW_97_1881,VPWR,li1,160.3100,275.0260,1.799880
TAP_TAPCELL_ROW_97_1880,VPWR,li1,134.5500,275.0260,1.799829
TAP_TAPCELL_ROW_97_1879,VPWR,li1,108.7900,275.0260,1.799813
TAP_TAPCELL_ROW_97_1878,VPWR,li1,83.0300,275.0260,1.799807
TAP_TAPCELL_ROW_97_1877,VPWR,li1,57.2700,275.0260,1.799846
TAP_TAPCELL_ROW_97_1876,VPWR,li1,31.5100,275.0260,1.799920
TAP_TAPCELL_ROW_96_1875,VPWR,li1,405.0300,274.4130,1.799854
TAP_TAPCELL_ROW_96_1874,VPWR,li1,379.2700,274.4130,1.799866
TAP_TAPCELL_ROW_96_1873,VPWR,li1,353.5100,274.4130,1.799894
TAP_TAPCELL_ROW_96_1872,VPWR,li1,327.7500,274.4130,1.799951
TAP_TAPCELL_ROW_96_1871,VPWR,li1,301.9900,274.4130,1.799910
TAP_TAPCELL_ROW_96_1870,VPWR,li1,276.2300,274.4130,1.799878
TAP_TAPCELL_ROW_96_1869,VPWR,li1,250.4700,274.4130,1.799864
TAP_TAPCELL_ROW_96_1868,VPWR,li1,224.7100,274.4130,1.799864
TAP_TAPCELL_ROW_96_1867,VPWR,li1,198.9500,274.4130,1.799873
TAP_TAPCELL_ROW_96_1866,VPWR,li1,173.1900,274.4130,1.799925
TAP_TAPCELL_ROW_96_1865,VPWR,li1,147.4300,274.4130,1.799852
TAP_TAPCELL_ROW_96_1864,VPWR,li1,121.6700,274.4130,1.799820
TAP_TAPCELL_ROW_96_1863,VPWR,li1,95.9100,274.4130,1.799808
TAP_TAPCELL_ROW_96_1862,VPWR,li1,70.1500,274.4130,1.799826
TAP_TAPCELL_ROW_96_1861,VPWR,li1,44.3900,274.4130,1.799872
TAP_TAPCELL_ROW_96_1860,VPWR,li1,18.6300,274.4130,1.799954
TAP_TAPCELL_ROW_95_1859,VPWR,li1,417.9100,269.5860,1.799911
TAP_TAPCELL_ROW_95_1858,VPWR,li1,392.1500,269.5860,1.799920
TAP_TAPCELL_ROW_95_1857,VPWR,li1,366.3900,269.5860,1.799935
TAP_TAPCELL_ROW_95_1856,VPWR,li1,340.6300,269.5860,1.799959
TAP_TAPCELL_ROW_95_1855,VPWR,li1,314.8700,269.5860,1.799952
TAP_TAPCELL_ROW_95_1854,VPWR,li1,289.1100,269.5860,1.799921
TAP_TAPCELL_ROW_95_1853,VPWR,li1,263.3500,269.5860,1.799901
TAP_TAPCELL_ROW_95_1852,VPWR,li1,237.5900,269.5860,1.799886
TAP_TAPCELL_ROW_95_1851,VPWR,li1,211.8300,269.5860,1.799912
TAP_TAPCELL_ROW_95_1850,VPWR,li1,186.0700,269.5860,1.799949
TAP_TAPCELL_ROW_95_1849,VPWR,li1,160.3100,269.5860,1.799939
TAP_TAPCELL_ROW_95_1848,VPWR,li1,134.5500,269.5860,1.799912
TAP_TAPCELL_ROW_95_1847,VPWR,li1,108.7900,269.5860,1.799905
TAP_TAPCELL_ROW_95_1846,VPWR,li1,83.0300,269.5860,1.799911
TAP_TAPCELL_ROW_95_1845,VPWR,li1,57.2700,269.5860,1.799935
TAP_TAPCELL_ROW_95_1844,VPWR,li1,31.5100,269.5860,1.799965
TAP_TAPCELL_ROW_94_1843,VPWR,li1,405.0300,268.9730,1.799915
TAP_TAPCELL_ROW_94_1842,VPWR,li1,379.2700,268.9730,1.799927
TAP_TAPCELL_ROW_94_1841,VPWR,li1,353.5100,268.9730,1.799947
TAP_TAPCELL_ROW_94_1840,VPWR,li1,327.7500,268.9730,1.799970
TAP_TAPCELL_ROW_94_1839,VPWR,li1,301.9900,268.9730,1.799935
TAP_TAPCELL_ROW_94_1838,VPWR,li1,276.2300,268.9730,1.799909
TAP_TAPCELL_ROW_94_1837,VPWR,li1,250.4700,268.9730,1.799892
TAP_TAPCELL_ROW_94_1836,VPWR,li1,224.7100,268.9730,1.799897
TAP_TAPCELL_ROW_94_1835,VPWR,li1,198.9500,268.9730,1.799929
TAP_TAPCELL_ROW_94_1834,VPWR,li1,173.1900,268.9730,1.799960
TAP_TAPCELL_ROW_94_1833,VPWR,li1,147.4300,268.9730,1.799921
TAP_TAPCELL_ROW_94_1832,VPWR,li1,121.6700,268.9730,1.799907
TAP_TAPCELL_ROW_94_1831,VPWR,li1,95.9100,268.9730,1.799907
TAP_TAPCELL_ROW_94_1830,VPWR,li1,70.1500,268.9730,1.799920
TAP_TAPCELL_ROW_94_1829,VPWR,li1,44.3900,268.9730,1.799951
TAP_TAPCELL_ROW_94_1828,VPWR,li1,18.6300,268.9730,1.799980
TAP_TAPCELL_ROW_93_1827,VPWR,li1,417.9100,264.1460,1.799746
TAP_TAPCELL_ROW_93_1826,VPWR,li1,392.1500,264.1460,1.799774
TAP_TAPCELL_ROW_93_1825,VPWR,li1,366.3900,264.1460,1.799829
TAP_TAPCELL_ROW_93_1824,VPWR,li1,340.6300,264.1460,1.799899
TAP_TAPCELL_ROW_93_1823,VPWR,li1,314.8700,264.1460,1.799887
TAP_TAPCELL_ROW_93_1822,VPWR,li1,289.1100,264.1460,1.799824
TAP_TAPCELL_ROW_93_1821,VPWR,li1,263.3500,264.1460,1.799818
TAP_TAPCELL_ROW_93_1820,VPWR,li1,237.5900,264.1460,1.799833
TAP_TAPCELL_ROW_93_1819,VPWR,li1,211.8300,264.1460,1.799862
TAP_TAPCELL_ROW_93_1818,VPWR,li1,186.0700,264.1460,1.799903
TAP_TAPCELL_ROW_93_1817,VPWR,li1,160.3100,264.1460,1.799885
TAP_TAPCELL_ROW_93_1816,VPWR,li1,134.5500,264.1460,1.799872
TAP_TAPCELL_ROW_93_1815,VPWR,li1,108.7900,264.1460,1.799869
TAP_TAPCELL_ROW_93_1814,VPWR,li1,83.0300,264.1460,1.799879
TAP_TAPCELL_ROW_93_1813,VPWR,li1,57.2700,264.1460,1.799902
TAP_TAPCELL_ROW_93_1812,VPWR,li1,31.5100,264.1460,1.799942
TAP_TAPCELL_ROW_92_1811,VPWR,li1,405.0300,263.5330,1.799752
TAP_TAPCELL_ROW_92_1810,VPWR,li1,379.2700,263.5330,1.799796
